,Gene.ID,log2FoldChange,padj,Condition,Gene.Name,gbkey,locus_tag,old_locus_tag,Biotype
3669,SO_RS05195,0.03952038,0.9259559,LB_1_logFC,ybaK,Gene,SO_RS05195,SO_1124,protein_coding
3670,SO_RS11065,-0.01470153,0.9259559,LB_1_logFC,SO_RS11065,Gene,SO_RS11065,SO_2413,protein_coding
3671,SO_RSnc027,-0.04334646,0.9259559,LB_1_logFC,leader-like,,SO_RSnc027,,ncRNA
3672,SO_RS03790,0.009749596,0.9267978,LB_1_logFC,SO_RS03790,Gene,SO_RS03790,SO_0805,protein_coding
3673,SO_RS04000,0.02664389,0.9267978,LB_1_logFC,SO_RS04000,Gene,SO_RS04000,SO_0853,protein_coding
3674,SO_RS04720,-0.03966386,0.9267978,LB_1_logFC,nuoL,Gene,SO_RS04720,SO_1011,protein_coding
3675,SO_RS04900,0.03704824,0.9267978,LB_1_logFC,SO_RS04900,Gene,SO_RS04900,SO_1053,protein_coding
3676,SO_RS05255,0.01273373,0.9267978,LB_1_logFC,dapB,Gene,SO_RS05255,SO_1140,protein_coding
3677,SO_RS10300,0.01760572,0.9267978,LB_1_logFC,SO_RS10300,Gene,SO_RS10300,SO_2244,protein_coding
3678,SO_RS12720,-0.009307833,0.9267978,LB_1_logFC,pal,Gene,SO_RS12720,SO_2747,protein_coding
3679,SO_RS12970,-0.02458097,0.9267978,LB_1_logFC,SO_RS12970,Gene,SO_RS12970,SO_2799,protein_coding
3680,SO_RS13240,0.03142169,0.9267978,LB_1_logFC,SO_RS13240,Gene,SO_RS13240,SO_2854,protein_coding
3681,SO_RS13370,0.01740885,0.9267978,LB_1_logFC,SO_RS13370,Gene,SO_RS13370,SO_2884,protein_coding
3682,SO_RS14140,0.01889882,0.9267978,LB_1_logFC,SO_RS14140,Gene,SO_RS14140,SO_3048,protein_coding
3683,SO_RS07810,0.03529657,0.9270478,LB_1_logFC,SO_RS07810,Gene,SO_RS07810,SO_1694,protein_coding
3684,SO_RS04595,0.01568795,0.9271007,LB_1_logFC,rlmC,Gene,SO_RS04595,SO_0980,protein_coding
3685,SO_RS05405,-0.02821555,0.9271007,LB_1_logFC,nadD,Gene,SO_RS05405,SO_1171,protein_coding
3686,SO_RS06065,-0.01435066,0.9271007,LB_1_logFC,SO_RS06065,Gene,SO_RS06065,SO_1306,protein_coding
3687,SO_RS07585,0.01577118,0.9271007,LB_1_logFC,lpxB,Gene,SO_RS07585,SO_1642,protein_coding
3688,SO_RS07665,0.02564188,0.9271007,LB_1_logFC,SO_RS07665,Gene,SO_RS07665,SO_1661,protein_coding
3689,SO_RS12315,0.03769707,0.9271007,LB_1_logFC,Mu2_20,Gene,SO_RS12315,SO_2669,protein_coding
3690,SO_RS16010,-0.01669926,0.9271007,LB_1_logFC,csrA,Gene,SO_RS16010,SO_3426,protein_coding
3691,SO_RS20230,-0.02555969,0.9271007,LB_1_logFC,SO_RS20230,Gene,SO_RS20230,SO_4356,protein_coding
3692,SO_RS04785,-0.03443137,0.9272831,LB_1_logFC,SO_RS04785,Gene,SO_RS04785,SO_1027,protein_coding
3693,SO_RS14050,-0.03555777,0.9272831,LB_1_logFC,SO_RS14050,Gene,SO_RS14050,SO_3031,protein_coding
3694,SO_RS21535,-0.04162116,0.9272831,LB_1_logFC,SO_RS21535,Gene,SO_RS21535,SO_4636,protein_coding
3695,SO_RS02105,-0.01305938,0.9281238,LB_1_logFC,SO_RS02105,Gene,SO_RS02105,SO_0437,protein_coding
3696,SO_RS07590,0.01931493,0.9287087,LB_1_logFC,rnhB,Gene,SO_RS07590,SO_1643,protein_coding
3697,SO_RS10910,0.02209313,0.929202,LB_1_logFC,dsrH,Gene,SO_RS10910,SO_2378,protein_coding
3698,SO_RS20995,-0.02332612,0.929202,LB_1_logFC,SO_RS20995,Gene,SO_RS20995,SO_4519,protein_coding
3699,SO_RS21155,-0.02849614,0.929202,LB_1_logFC,SO_RS21155,Gene,SO_RS21155,SO_4554,protein_coding
3700,SO_RS00545,0.04274239,0.9302375,LB_1_logFC,SO_RS00545,Gene,SO_RS00545,SO_0111,protein_coding
3701,SO_RS07250,0.03450526,0.9302375,LB_1_logFC,SO_RS07250,Gene,SO_RS07250,SO_1563,protein_coding
3702,SO_RS00315,-0.02253152,0.9309079,LB_1_logFC,SO_RS00315,Gene,SO_RS00315,SO_0061,protein_coding
3703,SO_RS05670,-0.02788176,0.9309079,LB_1_logFC,deoA,Gene,SO_RS05670,SO_1218,protein_coding
3704,SO_RS12995,0.03581098,0.9309079,LB_1_logFC,SO_RS12995,Gene,SO_RS12995,SO_2804,protein_coding
3705,SO_RS14390,-0.01405536,0.9309079,LB_1_logFC,SO_RS14390,Gene,SO_RS14390,SO_3102,protein_coding
3706,SO_RS20125,0.02746535,0.9309079,LB_1_logFC,SO_RS20125,Gene,SO_RS20125,SO_4331,protein_coding
3707,SO_RS05120,0.02880338,0.930945,LB_1_logFC,SO_RS05120,Gene,SO_RS05120,SO_1106,protein_coding
3708,SO_RS15095,-0.01193117,0.930945,LB_1_logFC,fliD,Gene,SO_RS15095,SO_3235,protein_coding
3709,SO_RS17465,0.02833456,0.930945,LB_1_logFC,SO_RS17465,Gene,SO_RS17465,SO_3750,protein_coding
3710,SO_RS08940,0.01942136,0.9310487,LB_1_logFC,SO_RS08940,Gene,SO_RS08940,SO_1936,protein_coding
3711,SO_RS02910,-0.01449813,0.9313054,LB_1_logFC,SO_RS02910,Gene,SO_RS02910,SO_0612,protein_coding
3712,SO_RS07785,-0.02527118,0.9313054,LB_1_logFC,SO_RS07785,Gene,SO_RS07785,SO_1687,protein_coding
3713,SO_RS11560,0.01594278,0.9313054,LB_1_logFC,rsxD,Gene,SO_RS11560,SO_2511,protein_coding
3714,SO_RS17070,-0.0241476,0.9313054,LB_1_logFC,SO_RS17070,Gene,SO_RS17070,SO_3657,protein_coding
3715,SO_RS18210,-0.02434668,0.9313054,LB_1_logFC,dusA,Gene,SO_RS18210,SO_3912,protein_coding
3716,SO_RS22435,0.01311047,0.9313054,LB_1_logFC,SO_RS22435,Gene,SO_RS22435,SO_A0067,protein_coding
3717,SO_RS07835,-0.02662764,0.9333567,LB_1_logFC,SO_RS07835,Gene,SO_RS07835,SO_1700,protein_coding
3718,SO_RS00350,0.03404698,0.9337838,LB_1_logFC,SO_RS00350,Gene,SO_RS00350,SO_0069,protein_coding
3719,SO_RS06335,0.03303921,0.9337838,LB_1_logFC,SO_RS06335,Gene,SO_RS06335,SO_1364,protein_coding
3720,SO_RS01810,-0.06622775,0.934213,LB_1_logFC,SO_RS01810,Gene,SO_RS01810,SO_0378,protein_coding
3721,SO_RS05310,-0.02334706,0.934213,LB_1_logFC,SO_RS05310,Gene,SO_RS05310,SO_1153,protein_coding
3722,SO_RS06630,-0.03107336,0.934213,LB_1_logFC,SO_RS06630,Gene,SO_RS06630,SO_1427,protein_coding
3723,SO_RS07470,-0.02047687,0.934213,LB_1_logFC,SO_RS07470,Gene,SO_RS07470,SO_1617,protein_coding
3724,SO_RS08585,0.01375965,0.934213,LB_1_logFC,pgsA,Gene,SO_RS08585,SO_1862,protein_coding
3725,SO_RS15710,0.01726508,0.934213,LB_1_logFC,SO_RS15710,Gene,SO_RS15710,SO_3370,protein_coding
3726,SO_RS21215,0.0279364,0.934213,LB_1_logFC,SO_RS21215,Gene,SO_RS21215,SO_4567,protein_coding
3727,SO_RS19005,0.009956305,0.9342732,LB_1_logFC,SO_RS19005,Gene,SO_RS19005,SO_4100,protein_coding
3728,SO_RS22755,0.01407418,0.9352049,LB_1_logFC,SO_RS22755,Gene,SO_RS22755,,protein_coding
3729,SO_RS21150,0.01406142,0.9353592,LB_1_logFC,SO_RS21150,Gene,SO_RS21150,SO_4552,protein_coding
3730,SO_RS22585,0.02081537,0.9353592,LB_1_logFC,SO_RS22585,Gene,SO_RS22585,SO_A0098,protein_coding
3731,SO_RS20615,0.04336994,0.9359516,LB_1_logFC,SO_RS20615,Gene,SO_RS20615,,protein_coding
3732,SO_RS15150,0.01080039,0.936858,LB_1_logFC,flgE,Gene,SO_RS15150,SO_3247,protein_coding
3733,SO_RS17250,0.03357906,0.936858,LB_1_logFC,SO_RS17250,Gene,SO_RS17250,SO_3697,protein_coding
3734,SO_RS22815,-0.01716123,0.936858,LB_1_logFC,SO_RS22815,Gene,SO_RS22815,SO_A0149,protein_coding
3735,SO_RS09285,-0.01197974,0.9381924,LB_1_logFC,SO_RS09285,Gene,SO_RS09285,SO_2014,protein_coding
3736,SO_RS10025,0.02100704,0.9382498,LB_1_logFC,SO_RS10025,Gene,SO_RS10025,SO_2181,protein_coding
3737,SO_RS20790,0.01973442,0.9384349,LB_1_logFC,SO_RS20790,Gene,SO_RS20790,SO_4481,protein_coding
3738,SO_RS10600,-0.006088892,0.9398016,LB_1_logFC,serS,Gene,SO_RS10600,SO_2310,protein_coding
3739,SO_RS05705,-0.01380231,0.9400496,LB_1_logFC,radA,Gene,SO_RS05705,SO_1226,protein_coding
3740,SO_RS06540,-0.01328418,0.9400496,LB_1_logFC,SO_RS06540,Gene,SO_RS06540,SO_1408,protein_coding
3741,SO_RS20150,0.03171984,0.941205,LB_1_logFC,SO_RS20150,Gene,SO_RS20150,SO_4337,protein_coding
3742,SO_RS15755,0.01943958,0.9423734,LB_1_logFC,SO_RS15755,Gene,SO_RS15755,SO_3376,protein_coding
3743,SO_RS18600,-0.01386903,0.9423734,LB_1_logFC,SO_RS18600,Gene,SO_RS18600,,protein_coding
3744,SO_RS02230,-0.01400573,0.9424829,LB_1_logFC,SO_RS02230,Gene,SO_RS02230,SO_4763,protein_coding
3745,SO_RS06635,-0.02914826,0.9424829,LB_1_logFC,SO_RS06635,Gene,SO_RS06635,SO_1428,protein_coding
3746,SO_RS07090,-0.01305462,0.9424829,LB_1_logFC,ispA,Gene,SO_RS07090,SO_1526,protein_coding
3747,SO_RS08715,-0.03021743,0.9424829,LB_1_logFC,SO_RS08715,Gene,SO_RS08715,SO_1886,protein_coding
3748,SO_RS14610,-0.02910096,0.9424829,LB_1_logFC,SO_RS14610,Gene,SO_RS14610,SO_3136,protein_coding
3749,SO_RS20130,0.01968978,0.9424829,LB_1_logFC,SO_RS20130,Gene,SO_RS20130,SO_4332,protein_coding
3750,SO_RS20725,0.01802447,0.9424829,LB_1_logFC,SO_RS20725,Gene,SO_RS20725,SO_4468,protein_coding
3751,SO_RS03450,-0.01965817,0.9425706,LB_1_logFC,SO_RS03450,Gene,SO_RS03450,SO_0732,protein_coding
3752,SO_RS01390,0.009061137,0.9427898,LB_1_logFC,SO_RS01390,Gene,SO_RS01390,SO_0288,protein_coding
3753,SO_RS04820,0.01453622,0.9427898,LB_1_logFC,cobT,Gene,SO_RS04820,SO_1035,protein_coding
3754,SO_RS13180,0.02451252,0.9427898,LB_1_logFC,SO_RS13180,Gene,SO_RS13180,SO_2847,protein_coding
3755,SO_RS19625,0.01625506,0.9427898,LB_1_logFC,SO_RS19625,Gene,SO_RS19625,SO_4232,protein_coding
3756,SO_RS20445,0.01847947,0.9427898,LB_1_logFC,SO_RS20445,Gene,SO_RS20445,SO_4402,protein_coding
3757,SO_RS02445,-0.0301698,0.9431468,LB_1_logFC,arfB,Gene,SO_RS02445,SO_0513,protein_coding
3758,SO_RS02790,0.01140107,0.9431468,LB_1_logFC,SO_RS02790,Gene,SO_RS02790,SO_0588,protein_coding
3759,SO_RS07960,-0.01334722,0.9431468,LB_1_logFC,SO_RS07960,Gene,SO_RS07960,SO_1732,protein_coding
3760,SO_RS17420,0.01202574,0.9431468,LB_1_logFC,pntB,Gene,SO_RS17420,SO_3741,protein_coding
3761,SO_RS17080,0.01921015,0.9436028,LB_1_logFC,SO_RS17080,Gene,SO_RS17080,SO_3660,protein_coding
3762,SO_RS07055,-0.01567922,0.9437391,LB_1_logFC,SO_RS07055,Gene,SO_RS07055,SO_1519,protein_coding
3763,SO_RS10560,-0.01035732,0.9439564,LB_1_logFC,rplT,Gene,SO_RS10560,SO_2302,protein_coding
3764,SO_RS22145,-0.02393466,0.9444479,LB_1_logFC,SO_RS22145,Gene,SO_RS22145,SO_A0002,protein_coding
3765,SO_RS16120,0.01402029,0.9451715,LB_1_logFC,SO_RS16120,Gene,SO_RS16120,SO_3449,protein_coding
3766,SO_RS21730,-0.01193106,0.9451715,LB_1_logFC,SO_RS21730,Gene,SO_RS21730,SO_4675,protein_coding
3767,SO_RS00295,0.03873686,0.9453867,LB_1_logFC,SO_RS00295,Gene,SO_RS00295,SO_0057,protein_coding
3768,SO_RS00415,0.04054766,0.9453867,LB_1_logFC,SO_RS00415,Gene,SO_RS00415,SO_0082,protein_coding
3769,SO_RS03460,0.03021123,0.9453867,LB_1_logFC,SO_RS03460,Gene,SO_RS03460,SO_0734,protein_coding
3770,SO_RS06135,0.02806117,0.9453867,LB_1_logFC,SO_RS06135,Gene,SO_RS06135,SO_1324,protein_coding
3771,SO_RS07890,-0.01658467,0.9453867,LB_1_logFC,SO_RS07890,Gene,SO_RS07890,SO_1713,protein_coding
3772,SO_RS08350,0.01551368,0.9453867,LB_1_logFC,SO_RS08350,Gene,SO_RS08350,SO_1815,protein_coding
3773,SO_RS10710,0.007336976,0.9453867,LB_1_logFC,SO_RS10710,Gene,SO_RS10710,SO_2336,protein_coding
3774,SO_RS16340,-0.0144657,0.9453867,LB_1_logFC,SO_RS16340,Gene,SO_RS16340,SO_3496,protein_coding
3775,SO_RS17755,-0.01405089,0.9453867,LB_1_logFC,SO_RS17755,Gene,SO_RS17755,SO_3813,protein_coding
3776,SO_RS17670,0.008468225,0.945643,LB_1_logFC,SO_RS17670,Gene,SO_RS17670,SO_3794,protein_coding
3777,SO_RS01205,0.03726223,0.9457662,LB_1_logFC,rpmJ,Gene,SO_RS01205,SO_0252,protein_coding
3778,SO_RS07865,0.01858181,0.9458664,LB_1_logFC,SO_RS07865,Gene,SO_RS07865,SO_1707,protein_coding
3779,SO_RS21295,0.01432359,0.9458664,LB_1_logFC,ftsX,Gene,SO_RS21295,SO_4584,protein_coding
3780,SO_RS16215,0.009745088,0.9470902,LB_1_logFC,SO_RS16215,Gene,SO_RS16215,SO_3468,protein_coding
3781,SO_RS06160,0.01236275,0.9471701,LB_1_logFC,SO_RS06160,Gene,SO_RS06160,SO_1329,protein_coding
3782,SO_RS09530,-0.03625242,0.9471701,LB_1_logFC,hisD,Gene,SO_RS09530,SO_2073,protein_coding
3783,SO_RS10555,-0.01025847,0.9471701,LB_1_logFC,rpmI,Gene,SO_RS10555,SO_2301,protein_coding
3784,SO_RS11115,-0.01171501,0.9471701,LB_1_logFC,SO_RS11115,Gene,SO_RS11115,SO_2423,protein_coding
3785,SO_RS11795,0.01406956,0.9471701,LB_1_logFC,SO_RS11795,Gene,SO_RS11795,SO_2561,protein_coding
3786,SO_RS21320,0.01815001,0.9471701,LB_1_logFC,SO_RS21320,Gene,SO_RS21320,SO_4589,protein_coding
3787,SO_RS16290,0.01206351,0.9476735,LB_1_logFC,SO_RS16290,Gene,SO_RS16290,SO_3484,protein_coding
3788,SO_RS21835,0.02062994,0.9476735,LB_1_logFC,SO_RS21835,Gene,SO_RS21835,SO_4698,protein_coding
3789,SO_RS18300,0.01374648,0.948141,LB_1_logFC,SO_RS18300,Gene,SO_RS18300,SO_3931,protein_coding
3790,SO_RS20950,0.02593937,0.9483289,LB_1_logFC,SO_RS20950,Gene,SO_RS20950,SO_4508,protein_coding
3791,SO_RS21125,-0.01897846,0.9485932,LB_1_logFC,SO_RS21125,Gene,SO_RS21125,SO_4547,protein_coding
3792,SO_RS02940,-0.01295447,0.9486526,LB_1_logFC,astA,Gene,SO_RS02940,SO_0618,protein_coding
3793,SO_RS16285,0.02397163,0.9486526,LB_1_logFC,SO_RS16285,Gene,SO_RS16285,SO_3483,protein_coding
3794,SO_RS02565,0.01825393,0.9492731,LB_1_logFC,SO_RS02565,Gene,SO_RS02565,SO_0540,protein_coding
3795,SO_RS16970,-0.01337391,0.9492731,LB_1_logFC,SO_RS16970,Gene,SO_RS16970,SO_3634,protein_coding
3796,SO_RS22080,0.02286782,0.9492731,LB_1_logFC,atpG,Gene,SO_RS22080,SO_4748,protein_coding
3797,SO_RS08705,0.02733751,0.9493358,LB_1_logFC,SO_RS08705,Gene,SO_RS08705,SO_1883,protein_coding
3798,SO_RS03205,-0.02924872,0.9496819,LB_1_logFC,Mu1_34,Gene,SO_RS03205,SO_0675,protein_coding
3799,SO_RS11705,-0.01370315,0.9496819,LB_1_logFC,SO_RS11705,Gene,SO_RS11705,SO_2543,protein_coding
3800,SO_RS18315,-0.003962446,0.9496819,LB_1_logFC,rnr,Gene,SO_RS18315,SO_3935,protein_coding
3801,SO_RS08430,-0.009560708,0.9501106,LB_1_logFC,SO_RS08430,Gene,SO_RS08430,SO_1832,protein_coding
3802,SO_RS12760,0.01344104,0.9510629,LB_1_logFC,rnt,Gene,SO_RS12760,SO_2755,protein_coding
3803,SO_RS04070,-0.01776293,0.9512247,LB_1_logFC,SO_RS04070,Gene,SO_RS04070,SO_0867,protein_coding
3804,SO_RS12385,-0.01479166,0.9512247,LB_1_logFC,Mu2_34,Gene,SO_RS12385,SO_2683,protein_coding
3805,SO_RS14460,0.01190078,0.9512247,LB_1_logFC,SO_RS14460,Gene,SO_RS14460,SO_3116,protein_coding
3806,SO_RS01930,0.02530666,0.952,LB_1_logFC,SO_RS01930,Gene,SO_RS01930,SO_0401,protein_coding
3807,SO_RS15005,0.01495651,0.9524241,LB_1_logFC,fliQ,Gene,SO_RS15005,SO_3217,protein_coding
3808,SO_RS01800,-0.02064693,0.9525236,LB_1_logFC,SO_RS01800,Gene,SO_RS01800,,protein_coding
3809,SO_RS04730,-0.03090955,0.9525236,LB_1_logFC,nuoJ,Gene,SO_RS04730,SO_1013,protein_coding
3810,SO_RS13880,-0.01095806,0.9525236,LB_1_logFC,Lambda_51_CI,Gene,SO_RS13880,SO_2991,protein_coding
3811,SO_RS00490,-0.02360784,0.9529373,LB_1_logFC,fdnG,Gene,SO_RS00490,SO_0101,protein_coding
3812,SO_RS09405,-0.02792669,0.954015,LB_1_logFC,msrP,Gene,SO_RS09405,SO_2042,protein_coding
3813,SO_RSnc024,-0.01568123,0.954602,LB_1_logFC,leader-like,,SO_RSnc024,,ncRNA
3814,SO_RS07360,0.01541457,0.9551601,LB_1_logFC,SO_RS07360,Gene,SO_RS07360,SO_1590,protein_coding
3815,SO_RS01000,-0.009393557,0.9553951,LB_1_logFC,birA,Gene,SO_RS01000,SO_0214,protein_coding
3816,SO_RS19215,0.02624168,0.9553951,LB_1_logFC,SO_RS19215,Gene,SO_RS19215,SO_4147,protein_coding
3817,SO_RS07595,0.005400953,0.9554504,LB_1_logFC,dnaE,Gene,SO_RS07595,SO_1644,protein_coding
3818,SO_RS13515,0.0149942,0.9554504,LB_1_logFC,SO_RS13515,Gene,SO_RS13515,SO_2915,protein_coding
3819,SO_RS16820,-0.01249388,0.9554504,LB_1_logFC,cysM,Gene,SO_RS16820,SO_3598,protein_coding
3820,SO_RS08010,-0.01508254,0.9555768,LB_1_logFC,SO_RS08010,Gene,SO_RS08010,SO_1745,protein_coding
3821,SO_RS06010,-0.009024257,0.9559582,LB_1_logFC,SO_RS06010,Gene,SO_RS06010,SO_1295,protein_coding
3822,SO_RS10775,-0.0194568,0.9559582,LB_1_logFC,SO_RS10775,Gene,SO_RS10775,SO_t043,tRNA
3823,SO_RS11845,0.01319074,0.9574233,LB_1_logFC,SO_RS11845,Gene,SO_RS11845,SO_2572,protein_coding
3824,SO_RS14960,-0.003735129,0.9574233,LB_1_logFC,SO_RS14960,Gene,SO_RS14960,SO_3207,protein_coding
3825,SO_RS22075,-0.01855326,0.9574233,LB_1_logFC,atpD,Gene,SO_RS22075,SO_4747,protein_coding
3826,SO_RS17725,-0.007510315,0.9574514,LB_1_logFC,mpl,Gene,SO_RS17725,SO_3805,protein_coding
3827,SO_RS00285,-0.009735385,0.9575478,LB_1_logFC,SO_RS00285,Gene,SO_RS00285,SO_0055,protein_coding
3828,SO_RS17675,0.01760429,0.9579682,LB_1_logFC,SO_RS17675,Gene,SO_RS17675,SO_3795,protein_coding
3829,SO_RSnc030,0.01956094,0.9586061,LB_1_logFC,leader-like,,SO_RSnc030,,ncRNA
3830,SO_RS05225,-0.02929967,0.9586758,LB_1_logFC,SO_RS05225,Gene,SO_RS05225,SO_1133,protein_coding
3831,SO_RS00455,-0.0155615,0.9589636,LB_1_logFC,SO_RS00455,Gene,SO_RS00455,SO_0091,protein_coding
3832,SO_RS02575,-0.007443862,0.9589636,LB_1_logFC,SO_RS02575,Gene,SO_RS02575,SO_0542,protein_coding
3833,SO_RS05910,-0.01763869,0.9589636,LB_1_logFC,SO_RS05910,Gene,SO_RS05910,SO_1274,protein_coding
3834,SO_RS19045,-0.008264852,0.9589636,LB_1_logFC,SO_RS19045,Gene,SO_RS19045,SO_4108,protein_coding
3835,SO_RS18415,0.009769312,0.9602456,LB_1_logFC,SO_RS18415,Gene,SO_RS18415,SO_3956,protein_coding
3836,SO_RS22485,-0.006225151,0.9602456,LB_1_logFC,SO_RS22485,Gene,SO_RS22485,SO_A0077,protein_coding
3837,SO_RS16785,0.01177952,0.960295,LB_1_logFC,SO_RS16785,Gene,SO_RS16785,SO_3591,protein_coding
3838,SO_RS19180,0.01216132,0.960295,LB_1_logFC,SO_RS19180,Gene,SO_RS19180,SO_4140,protein_coding
3839,SO_RS19835,0.01847885,0.960295,LB_1_logFC,SO_RS19835,Gene,SO_RS19835,SO_4279,protein_coding
3840,SO_RS19980,-0.01353827,0.9607354,LB_1_logFC,SO_RS19980,Gene,SO_RS19980,SO_4310,protein_coding
3841,SO_RS00935,0.02289714,0.9610734,LB_1_logFC,SO_RS00935,Gene,SO_RS00935,SO_0203,protein_coding
3842,SO_RS03690,-0.008557017,0.9610734,LB_1_logFC,SO_RS03690,Gene,SO_RS03690,SO_0782,protein_coding
3843,SO_RS15100,-0.008214718,0.9610734,LB_1_logFC,SO_RS15100,Gene,SO_RS15100,SO_3236,protein_coding
3844,SO_RS21935,0.01954997,0.9610936,LB_1_logFC,SO_RS21935,Gene,SO_RS21935,SO_4719,protein_coding
3845,SO_RS04710,0.02216376,0.9611534,LB_1_logFC,nuoN,Gene,SO_RS04710,SO_1009,protein_coding
3846,SO_RS06330,-0.01533637,0.9611534,LB_1_logFC,hcp,Gene,SO_RS06330,SO_1363,protein_coding
3847,SO_RS06480,0.01977763,0.9611534,LB_1_logFC,SO_RS06480,Gene,SO_RS06480,SO_1395,protein_coding
3848,SO_RS10310,0.01246658,0.9611534,LB_1_logFC,SO_RS10310,Gene,SO_RS10310,SO_2247,protein_coding
3849,SO_RS16045,0.007602799,0.9611534,LB_1_logFC,SO_RS16045,Gene,SO_RS16045,SO_3433,protein_coding
3850,SO_RS17295,0.01205661,0.9611534,LB_1_logFC,SO_RS17295,Gene,SO_RS17295,SO_3709,protein_coding
3851,SO_RS17850,-0.008333079,0.9611534,LB_1_logFC,prmC,Gene,SO_RS17850,SO_3832,protein_coding
3852,SO_RS19760,-0.02180611,0.9611534,LB_1_logFC,SO_RS19760,Gene,SO_RS19760,SO_4261,protein_coding
3853,SO_RS21505,-0.009845956,0.9611534,LB_1_logFC,SO_RS21505,Gene,SO_RS21505,SO_4628,protein_coding
3854,SO_RS21940,-0.01414757,0.9611534,LB_1_logFC,SO_RS21940,Gene,SO_RS21940,SO_4720,protein_coding
3855,SO_RS04545,-0.01257807,0.9626858,LB_1_logFC,SO_RS04545,Gene,SO_RS04545,SO_0968,protein_coding
3856,SO_RS17765,-0.007135182,0.9626858,LB_1_logFC,SO_RS17765,Gene,SO_RS17765,SO_3815,protein_coding
3857,SO_RS21025,0.01296066,0.9626858,LB_1_logFC,SO_RS21025,Gene,SO_RS21025,SO_4525,protein_coding
3858,SO_RS08045,-0.01068399,0.9627396,LB_1_logFC,SO_RS08045,Gene,SO_RS08045,SO_1755,protein_coding
3859,SO_RS22540,0.01064981,0.9627396,LB_1_logFC,SO_RS22540,Gene,SO_RS22540,SO_A0087,protein_coding
3860,SO_RS06850,0.01329489,0.9630326,LB_1_logFC,smpB,Gene,SO_RS06850,SO_1473,protein_coding
3861,SO_RS13505,0.01028595,0.9630326,LB_1_logFC,pflA,Gene,SO_RS13505,SO_2913,protein_coding
3862,SO_RS02865,-0.01151222,0.9640063,LB_1_logFC,miaA,Gene,SO_RS02865,SO_0602,protein_coding
3863,SO_RS05150,-0.01167376,0.9640063,LB_1_logFC,bfr,Gene,SO_RS05150,SO_1112,protein_coding
3864,SO_RS05175,-0.01296869,0.9640063,LB_1_logFC,SO_RS05175,Gene,SO_RS05175,SO_1120,protein_coding
3865,SO_RS06180,-0.008458238,0.9640063,LB_1_logFC,SO_RS06180,Gene,SO_RS06180,SO_1333,protein_coding
3866,SO_RS06185,0.006910663,0.9640063,LB_1_logFC,SO_RS06185,Gene,SO_RS06185,SO_1334,protein_coding
3867,SO_RS08865,0.01055827,0.9640063,LB_1_logFC,SO_RS08865,Gene,SO_RS08865,SO_1921,protein_coding
3868,SO_RS09235,0.01304681,0.9640063,LB_1_logFC,SO_RS09235,Gene,SO_RS09235,SO_2002,protein_coding
3869,SO_RS10035,0.0126933,0.9640063,LB_1_logFC,SO_RS10035,Gene,SO_RS10035,SO_2183,protein_coding
3870,SO_RS10325,0.009607429,0.9640063,LB_1_logFC,nagZ,Gene,SO_RS10325,SO_2250,protein_coding
3871,SO_RS10695,-0.01244006,0.9640063,LB_1_logFC,SO_RS10695,Gene,SO_RS10695,SO_2332,protein_coding
3872,SO_RS15950,0.00778254,0.9640063,LB_1_logFC,SO_RS15950,Gene,SO_RS15950,SO_3421,protein_coding
3873,SO_RS16240,-0.01799537,0.9640063,LB_1_logFC,SO_RS16240,Gene,SO_RS16240,SO_3473,protein_coding
3874,SO_RS19635,-0.01576869,0.9640063,LB_1_logFC,leuC,Gene,SO_RS19635,SO_4234,protein_coding
3875,SO_RS13410,-0.006542914,0.9642121,LB_1_logFC,SO_RS13410,Gene,SO_RS13410,SO_2893,protein_coding
3876,SO_RS14790,-0.008902289,0.9643787,LB_1_logFC,SO_RS14790,Gene,SO_RS14790,SO_3173,protein_coding
3877,SO_RS22640,-0.01528165,0.9647658,LB_1_logFC,SO_RS22640,Gene,SO_RS22640,SO_A0110,protein_coding
3878,SO_RS15930,-0.007436246,0.9648508,LB_1_logFC,slyD,Gene,SO_RS15930,SO_3417,protein_coding
3879,SO_RS19580,-0.004914285,0.9653006,LB_1_logFC,murF,Gene,SO_RS19580,SO_4223,protein_coding
3880,SO_RS22900,0.010636,0.9653025,LB_1_logFC,SO_RS22900,Gene,SO_RS22900,SO_A0164,protein_coding
3881,SO_RS21420,-0.01471853,0.9653725,LB_1_logFC,SO_RS21420,Gene,SO_RS21420,SO_4611,protein_coding
3882,SO_RS12990,0.01654886,0.9655626,LB_1_logFC,SO_RS12990,Gene,SO_RS12990,SO_2803,protein_coding
3883,SO_RS16165,0.007441221,0.9655626,LB_1_logFC,SO_RS16165,Gene,SO_RS16165,SO_3458,protein_coding
3884,SO_RS06410,0.01437569,0.9663105,LB_1_logFC,SO_RS06410,Gene,SO_RS06410,SO_1379,protein_coding
3885,SO_RS18180,-0.004276271,0.9663105,LB_1_logFC,SO_RS18180,Gene,SO_RS18180,SO_3905,protein_coding
3886,SO_RS14820,-0.007791064,0.9668754,LB_1_logFC,wzy,Gene,SO_RS14820,SO_3179,protein_coding
3887,SO_RS06345,-0.01019761,0.9672839,LB_1_logFC,SO_RS06345,Gene,SO_RS06345,SO_1366,protein_coding
3888,SO_RS07500,-0.006564429,0.9672839,LB_1_logFC,purU,Gene,SO_RS07500,SO_1624,protein_coding
