,Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Condition,Chrom.ID,Source,Entry.Class,Start,Stop,B1,Strand,B2,Gene.Name,gbkey,Biotype,locus_tag,old_locus_tag,X,X.1,X.2
1527,SO_RS02665,59.12102624,0.200065445,0.126690464,1.579167356,0.114297675,0.30404529,LB_1_logFC,NC_004347.2,RefSeq,gene,580496,582208,.,+,.,SO_RS02665,Gene,protein_coding,SO_RS02665,SO_0560,,,
1528,SO_RS07610,41.33081596,-0.181471134,0.114952532,-1.578661485,0.114413724,0.304154807,LB_1_logFC,NC_004347.2,RefSeq,gene,1732375,1734321,.,+,.,SO_RS07610,Gene,protein_coding,SO_RS07610,SO_1647,,,
1529,SO_RS01910,92.98091592,-0.151425718,0.095993742,-1.577454054,0.114691086,0.304692735,LB_1_logFC,NC_004347.2,RefSeq,gene,410644,411315,.,+,.,SO_RS01910,Gene,protein_coding,SO_RS01910,SO_0397,,,
1530,SO_RS03625,1236.373085,0.163676321,0.103850324,1.576079056,0.115007585,0.305333863,LB_1_logFC,NC_004347.2,RefSeq,gene,783465,784400,.,+,.,mdh,Gene,protein_coding,SO_RS03625,SO_0770,,,
1531,SO_RS02190,98.86625067,0.184471635,0.117086205,1.575519811,0.115136509,0.305407076,LB_1_logFC,NC_004347.2,RefSeq,gene,482441,483397,.,-,.,SO_RS02190,Gene,protein_coding,SO_RS02190,SO_0456,,,
1532,SO_RS16870,12.16736965,-0.336205256,0.213422016,-1.57530728,0.115185534,0.305407076,LB_1_logFC,NC_004347.2,RefSeq,gene,3771409,3771762,.,-,.,SO_RS16870,Gene,protein_coding,SO_RS16870,,,,
1533,SO_RS12815,581.4898457,0.281548422,0.178775497,1.574871429,0.115286125,0.305474389,LB_1_logFC,NC_004347.2,RefSeq,gene,2889322,2890986,.,+,.,asnB,Gene,protein_coding,SO_RS12815,SO_2767,,,
1534,SO_RS05385,68.7055378,0.301843596,0.191880968,1.573077308,0.115700919,0.306174027,LB_1_logFC,NC_004347.2,RefSeq,gene,1209603,1210706,.,-,.,rodA,Gene,protein_coding,SO_RS05385,SO_1167,,,
1535,SO_RS21820,8.172612572,-0.331535366,0.210747627,-1.573139259,0.115686576,0.306174027,LB_1_logFC,NC_004347.2,RefSeq,gene,4896544,4897281,.,+,.,SO_RS21820,Gene,protein_coding,SO_RS21820,SO_4694,,,
1536,SO_RS06400,442.9309758,0.116864338,0.074402422,1.570706103,0.116250931,0.30742922,LB_1_logFC,NC_004347.2,RefSeq,gene,1433634,1435412,.,+,.,SO_RS06400,Gene,protein_coding,SO_RS06400,SO_1377,,,
1537,SO_RS05425,628.8458883,-0.124981274,0.079638859,-1.569350382,0.116566319,0.307991078,LB_1_logFC,NC_004347.2,RefSeq,gene,1218520,1219020,.,+,.,SO_RS05425,Gene,protein_coding,SO_RS05425,SO_1175,,,
1538,SO_RS14405,209.8137195,-0.08604405,0.054835122,-1.569141222,0.116615037,0.307991078,LB_1_logFC,NC_004347.2,RefSeq,gene,3232568,3232966,.,+,.,SO_RS14405,Gene,protein_coding,SO_RS14405,SO_3105,,,
1539,SO_RS03780,30.32136776,-0.202444179,0.129080313,-1.568358294,0.116797539,0.308272646,LB_1_logFC,NC_004347.2,RefSeq,gene,814692,816053,.,+,.,SO_RS03780,Gene,protein_coding,SO_RS03780,SO_0802,,,
1540,SO_RS09260,38.00548599,0.225655621,0.144036973,1.566650679,0.117196365,0.309124438,LB_1_logFC,NC_004347.2,RefSeq,gene,2106500,2107339,.,+,.,SO_RS09260,Gene,protein_coding,SO_RS09260,SO_2008,,,
1541,SO_RS06815,254.6967856,-0.118350474,0.075625107,-1.56496274,0.117591646,0.30916328,LB_1_logFC,NC_004347.2,RefSeq,gene,1533026,1534087,.,+,.,SO_RS06815,Gene,protein_coding,SO_RS06815,SO_1468,,,
1542,SO_RS08885,25.01742835,-0.302985614,0.193478969,-1.565987332,0.117351583,0.30916328,LB_1_logFC,NC_004347.2,RefSeq,gene,2027829,2028893,.,-,.,SO_RS08885,Gene,protein_coding,SO_RS08885,SO_1925,,,
1543,SO_RS13390,5.503286425,-0.390824576,0.249694736,-1.565209515,0.117533791,0.30916328,LB_1_logFC,NC_004347.2,RefSeq,gene,3010735,3011004,.,-,.,SO_RS13390,Gene,protein_coding,SO_RS13390,,,,
1544,SO_RS15455,320.3526783,-0.076014418,0.048542895,-1.565922626,0.117366732,0.30916328,LB_1_logFC,NC_004347.2,RefSeq,gene,3466077,3466865,.,-,.,pilW,Gene,protein_coding,SO_RS15455,SO_3314,,,
1545,SO_RS18970,63.70869463,-0.155333448,0.099236902,-1.565279096,0.117517482,0.30916328,LB_1_logFC,NC_004347.2,RefSeq,gene,4247365,4248213,.,-,.,SO_RS18970,Gene,protein_coding,SO_RS18970,SO_4092,,,
1546,SO_RS21680,57.39275202,-0.167055008,0.106871219,-1.563143094,0.118018942,0.31008599,LB_1_logFC,NC_004347.2,RefSeq,gene,4862320,4862595,.,-,.,SO_RS21680,Gene,protein_coding,SO_RS21680,SO_4664,,,
1547,SO_RS03345,36.70648738,0.188921464,0.120924519,1.562308994,0.118215214,0.310200388,LB_1_logFC,NC_004347.2,RefSeq,gene,723308,724609,.,+,.,SO_RS03345,Gene,protein_coding,SO_RS03345,SO_0706,,,
1548,SO_RS07195,831.1127221,-0.056313895,0.036038692,-1.562595429,0.118147784,0.310200388,LB_1_logFC,NC_004347.2,RefSeq,gene,1626100,1627656,.,-,.,SO_RS07195,Gene,protein_coding,SO_RS07195,SO_1551,,,
1549,SO_RS04110,49.04069336,0.173893693,0.111359469,1.561552821,0.118393371,0.310267015,LB_1_logFC,NC_004347.2,RefSeq,gene,904739,905443,.,-,.,sfsA,Gene,protein_coding,SO_RS04110,SO_0875,,,
1550,SO_RS17680,62.62737952,-0.201948999,0.129308071,-1.56176639,0.118343032,0.310267015,LB_1_logFC,NC_004347.2,RefSeq,gene,3948259,3948633,.,-,.,SO_RS17680,Gene,protein_coding,SO_RS17680,SO_3796,,,
1551,SO_RS02890,874.4142484,0.167785239,0.107553103,1.560022297,0.118754612,0.310755742,LB_1_logFC,NC_004347.2,RefSeq,gene,633799,634389,.,+,.,petA,Gene,protein_coding,SO_RS02890,SO_0608,,,
1552,SO_RS04850,316.187668,0.302553178,0.194131152,1.558498856,0.119115039,0.310755742,LB_1_logFC,NC_004347.2,RefSeq,gene,1080829,1081554,.,-,.,SO_RS04850,Gene,protein_coding,SO_RS04850,SO_1042,,,
1553,SO_RS05770,8.018746734,-0.350434467,0.224754646,-1.559186751,0.118952186,0.310755742,LB_1_logFC,NC_004347.2,RefSeq,gene,1292012,1292989,.,+,.,SO_RS05770,Gene,protein_coding,SO_RS05770,SO_1241,,,
1554,SO_RS07145,425.0621601,0.085225429,0.054692317,1.558270591,0.119169117,0.310755742,LB_1_logFC,NC_004347.2,RefSeq,gene,1613194,1616010,.,+,.,SO_RS07145,Gene,protein_coding,SO_RS07145,SO_1539,,,
1555,SO_RS09065,39.2016068,-0.177159936,0.113627349,-1.559131119,0.11896535,0.310755742,LB_1_logFC,NC_004347.2,RefSeq,gene,2066847,2067425,.,+,.,SO_RS09065,Gene,protein_coding,SO_RS09065,SO_1961,,,
1556,SO_RS19880,143.9830961,-0.143757667,0.092260313,-1.558174504,0.119191887,0.310755742,LB_1_logFC,NC_004347.2,RefSeq,gene,4467562,4468194,.,-,.,SO_RS19880,Gene,protein_coding,SO_RS19880,SO_4288,,,
1557,SO_RS20510,56.04151384,0.156851586,0.10056429,1.559714537,0.118827355,0.310755742,LB_1_logFC,NC_004347.2,RefSeq,gene,4611442,4612023,.,+,.,SO_RS20510,Gene,protein_coding,SO_RS20510,SO_4419,,,
1558,SO_RS22010,404.3798683,-0.111014599,0.071168671,-1.559880169,0.118788202,0.310755742,LB_1_logFC,NC_004347.2,RefSeq,gene,4939634,4942084,.,-,.,SO_RS22010,Gene,protein_coding,SO_RS22010,SO_4734,,,
1559,SO_RS21890,64.65151137,-0.141646842,0.091060626,-1.555522385,0.119821708,0.312197419,LB_1_logFC,NC_004347.2,RefSeq,gene,4912350,4912985,.,-,.,SO_RS21890,Gene,protein_coding,SO_RS21890,SO_4710,,,
1560,SO_RS02225,916.874341,-0.084070824,0.054068985,-1.554880742,0.119974475,0.312395074,LB_1_logFC,NC_004347.2,RefSeq,gene,489395,489943,.,+,.,SO_RS02225,Gene,protein_coding,SO_RS02225,SO_0466,,,
1561,SO_RS20100,69.36070846,-0.156961419,0.101005739,-1.553985149,0.120187959,0.312750474,LB_1_logFC,NC_004347.2,RefSeq,gene,4517842,4518408,.,+,.,SO_RS20100,Gene,protein_coding,SO_RS20100,SO_4326,,,
1562,SO_RS08115,34.56060257,-0.303693633,0.195528773,-1.553191524,0.120377386,0.312842572,LB_1_logFC,NC_004347.2,RefSeq,gene,1849621,1850775,.,-,.,SO_RS08115,Gene,protein_coding,SO_RS08115,SO_1770,,,
1563,SO_RS11970,15.65321187,-0.304627189,0.19609223,-1.55348934,0.120306274,0.312842572,LB_1_logFC,NC_004347.2,RefSeq,gene,2733157,2733372,.,-,.,SO_RS11970,Gene,protein_coding,SO_RS11970,SO_2598,,,
1564,SO_RS06500,36.52707044,0.171432013,0.11047372,1.551789987,0.120712483,0.313512855,LB_1_logFC,NC_004347.2,RefSeq,gene,1455131,1456045,.,+,.,SO_RS06500,Gene,protein_coding,SO_RS06500,SO_1400,,,
1565,SO_RS17700,1324.856893,0.204189668,0.13167787,1.55067566,0.12097943,0.314005397,LB_1_logFC,NC_004347.2,RefSeq,gene,3952321,3955968,.,+,.,SO_RS17700,Gene,protein_coding,SO_RS17700,SO_3800,,,
1566,SO_RS21885,26.50807192,-0.24634699,0.158977325,-1.549573126,0.121244007,0.314491161,LB_1_logFC,NC_004347.2,RefSeq,gene,4911992,4912138,.,-,.,SO_RS21885,Gene,protein_coding,SO_RS21885,SO_4709,,,
1567,SO_RS04230,48.77100029,-0.259623973,0.167767424,-1.54752315,0.121737147,0.315568787,LB_1_logFC,NC_004347.2,RefSeq,gene,931522,932316,.,+,.,SO_RS04230,Gene,protein_coding,SO_RS04230,SO_0904,,,
1568,SO_RS00275,304.2830761,0.395729062,0.255840521,1.546780239,0.121916247,0.315651175,LB_1_logFC,NC_004347.2,RefSeq,gene,58583,59599,.,+,.,gpsA,Gene,protein_coding,SO_RS00275,SO_0053,,,
1569,SO_RS06875,165.2725178,-0.157361672,0.101737199,-1.546746664,0.121924346,0.315651175,LB_1_logFC,NC_004347.2,RefSeq,gene,1541947,1542162,.,+,.,SO_RS06875,Gene,protein_coding,SO_RS06875,SO_1479,,,
1570,SO_RS01725,250.3711988,0.114059421,0.073789448,1.545741627,0.12216698,0.31607788,LB_1_logFC,NC_004347.2,RefSeq,gene,370404,370682,.,-,.,rpoZ,Gene,protein_coding,SO_RS01725,SO_0360,,,
1571,SO_RS12660,30.80114929,0.235371421,0.152352252,1.544915933,0.122366599,0.316392823,LB_1_logFC,NC_004347.2,RefSeq,gene,2864069,2865841,.,+,.,SO_RS12660,Gene,protein_coding,SO_RS12660,SO_2744,,,
1572,SO_RS05995,29.25833554,0.228013653,0.147746912,1.54327187,0.122764826,0.317220561,LB_1_logFC,NC_004347.2,RefSeq,gene,1342607,1343110,.,+,.,folK,Gene,protein_coding,SO_RS05995,SO_1292,,,
1573,SO_RS17950,104.5611241,0.12860388,0.083377652,1.542426267,0.122970043,0.317347086,LB_1_logFC,NC_004347.2,RefSeq,gene,4002560,4002994,.,-,.,SO_RS17950,Gene,protein_coding,SO_RS17950,SO_3856,,,
1574,SO_RS19080,146.1764335,-0.12718447,0.082443069,-1.542694521,0.122904912,0.317347086,LB_1_logFC,NC_004347.2,RefSeq,gene,4273472,4274074,.,-,.,SO_RS19080,Gene,protein_coding,SO_RS19080,SO_4809,,,
1575,SO_RS01540,43.87049457,0.160436026,0.10424532,1.539023773,0.123798493,0.318946164,LB_1_logFC,NC_004347.2,RefSeq,gene,327687,328301,.,+,.,SO_RS01540,Gene,protein_coding,SO_RS01540,SO_0321,,,
1576,SO_RS02815,272.2161454,-0.124926876,0.081219193,-1.538144758,0.124013224,0.318946164,LB_1_logFC,NC_004347.2,RefSeq,gene,620170,620245,.,+,.,SO_RS02815,Gene,tRNA,SO_RS02815,SO_t009,,,
1577,SO_RS05510,6.248939347,-0.397813311,0.258664625,-1.537950197,0.124060792,0.318946164,LB_1_logFC,NC_004347.2,RefSeq,gene,1230253,1230327,.,+,.,SO_RS05510,Gene,tRNA,SO_RS05510,SO_t020,,,
1578,SO_RS10275,272.0654107,0.074281734,0.048273592,1.538765415,0.123861576,0.318946164,LB_1_logFC,NC_004347.2,RefSeq,gene,2353249,2354952,.,-,.,ptsP,Gene,protein_coding,SO_RS10275,SO_2237,,,
1579,SO_RS18540,35.30970022,0.196259273,0.127524138,1.538997056,0.123805015,0.318946164,LB_1_logFC,NC_004347.2,RefSeq,gene,4121953,4123068,.,-,.,SO_RS18540,Gene,protein_coding,SO_RS18540,SO_3985,,,
1580,SO_RS19035,1153.677126,-0.079294091,0.051539639,-1.538506914,0.123924719,0.318946164,LB_1_logFC,NC_004347.2,RefSeq,gene,4264404,4265021,.,-,.,SO_RS19035,Gene,protein_coding,SO_RS19035,SO_4106,,,
1581,SO_RSnc019,2210.993282,-0.130318352,0.084772375,-1.537273804,0.124226273,0.319169591,LB_1_logFC,NC_004347.2,texseq,gene,3428428,3428638,.,+,.,intergenic,,ncRNA,SO_RSnc019,,,,
1582,SO_RS18805,35.67822814,-0.201707726,0.131268578,-1.536603273,0.124390491,0.31938949,LB_1_logFC,NC_004347.2,RefSeq,gene,4201845,4202471,.,-,.,SO_RS18805,Gene,protein_coding,SO_RS18805,SO_4048,,,
1583,SO_RS00105,272.5623873,0.122655595,0.079843067,1.536208449,0.124487265,0.319436051,LB_1_logFC,NC_004347.2,RefSeq,gene,24493,26643,.,-,.,fadB,Gene,protein_coding,SO_RS00105,SO_0021,,,
1584,SO_RS22110,575.3991337,0.135299832,0.088145242,1.53496466,0.124792509,0.320017154,LB_1_logFC,NC_004347.2,RefSeq,gene,4964716,4965099,.,-,.,SO_RS22110,Gene,protein_coding,SO_RS22110,SO_4754,,,
1585,SO_RS00775,156.1036642,-0.109601806,0.071514542,-1.532580682,0.125379204,0.3201606,LB_1_logFC,NC_004347.2,RefSeq,gene,175981,177204,.,+,.,gspF,Gene,protein_coding,SO_RS00775,SO_0168,,,
1586,SO_RS01520,32.45256611,-0.201056998,0.131105437,-1.533551943,0.125139919,0.3201606,LB_1_logFC,NC_004347.2,RefSeq,gene,323850,324608,.,+,.,SO_RS01520,Gene,protein_coding,SO_RS01520,SO_0317,,,
1587,SO_RS09640,96.78954765,-0.219767405,0.143440587,-1.532114518,0.125494178,0.3201606,LB_1_logFC,NC_004347.2,RefSeq,gene,2193884,2194462,.,-,.,SO_RS09640,Gene,protein_coding,SO_RS09640,SO_2096,,,
1588,SO_RS11775,7.802060998,-0.374128741,0.244166497,-1.532268946,0.125456081,0.3201606,LB_1_logFC,NC_004347.2,RefSeq,gene,2687620,2687696,.,-,.,SO_RS11775,Gene,tRNA,SO_RS11775,SO_t054,,,
1589,SO_RS14005,7.311844465,0.428979202,0.280033175,1.531887076,0.125550303,0.3201606,LB_1_logFC,NC_004347.2,RefSeq,gene,3131597,3132205,.,+,.,SO_RS14005,Gene,protein_coding,SO_RS14005,SO_3020,,,
1590,SO_RS15070,267.6553309,-0.107079891,0.069816686,-1.533729212,0.125096284,0.3201606,LB_1_logFC,NC_004347.2,RefSeq,gene,3368840,3370180,.,-,.,SO_RS15070,Gene,protein_coding,SO_RS15070,SO_3230,,,
1591,SO_RS17310,47.19645553,-0.182309881,0.118974852,-1.53233964,0.125438644,0.3201606,LB_1_logFC,NC_004347.2,RefSeq,gene,3860879,3861145,.,-,.,SO_RS17310,Gene,protein_coding,SO_RS17310,SO_3713,,,
1592,SO_RS18165,52.69424841,-0.17452829,0.113932521,-1.531856651,0.125557813,0.3201606,LB_1_logFC,NC_004347.2,RefSeq,gene,4050268,4050708,.,-,.,SO_RS18165,Gene,protein_coding,SO_RS18165,SO_3902,,,
1593,SO_RS21735,84.76889672,-0.122777997,0.080129925,-1.532236508,0.125464082,0.3201606,LB_1_logFC,NC_004347.2,RefSeq,gene,4874425,4875699,.,+,.,SO_RS21735,Gene,protein_coding,SO_RS21735,SO_4676,,,
1594,SO_RS02350,49.82476241,0.176296427,0.115204341,1.530293272,0.125944153,0.320615499,LB_1_logFC,NC_004347.2,RefSeq,gene,516766,517395,.,+,.,SO_RS02350,Gene,protein_coding,SO_RS02350,SO_0492,,,
1595,SO_RS02485,139.0006733,-0.118522409,0.077461634,-1.530078869,0.125997208,0.320615499,LB_1_logFC,NC_004347.2,RefSeq,gene,545547,545957,.,-,.,mscL,Gene,protein_coding,SO_RS02485,SO_0522,,,
1596,SO_RS17040,807.2869083,0.165895448,0.108408503,1.530280775,0.125947245,0.320615499,LB_1_logFC,NC_004347.2,RefSeq,gene,3807080,3807334,.,-,.,rpmA,Gene,protein_coding,SO_RS17040,SO_3651,,,
1597,SO_RS18810,8.446286515,0.366945844,0.239856179,1.529857792,0.126051933,0.320615499,LB_1_logFC,NC_004347.2,RefSeq,gene,4202943,4203971,.,-,.,SO_RS18810,Gene,protein_coding,SO_RS18810,SO_4050,,,
1598,SO_RS05480,29.15166129,-0.2102433,0.137534014,-1.528664033,0.126347753,0.32102359,LB_1_logFC,NC_004347.2,RefSeq,gene,1229540,1229616,.,+,.,SO_RS05480,Gene,tRNA,SO_RS05480,SO_t014,,,
1599,SO_RS11880,180.6223162,0.133710074,0.087473814,1.528572579,0.126370438,0.32102359,LB_1_logFC,NC_004347.2,RefSeq,gene,2707890,2709563,.,-,.,fadD,Gene,protein_coding,SO_RS11880,SO_2581,,,
1600,SO_RS10095,13.13172708,-0.30031368,0.196644331,-1.527192157,0.126713236,0.321693228,LB_1_logFC,NC_004347.2,RefSeq,gene,2309720,2310487,.,+,.,SO_RS10095,Gene,protein_coding,SO_RS10095,SO_2196,,,
1601,SO_RS09685,76.09909102,-0.131183139,0.086040339,-1.524670179,0.127341383,0.323086008,LB_1_logFC,NC_004347.2,RefSeq,gene,2202348,2203742,.,+,.,SO_RS09685,Gene,protein_coding,SO_RS09685,SO_2105,,,
1602,SO_RS09215,26.38981262,0.205681087,0.13500793,1.523474115,0.127640132,0.323641833,LB_1_logFC,NC_004347.2,RefSeq,gene,2096498,2098426,.,-,.,SO_RS09215,Gene,protein_coding,SO_RS09215,SO_1997,,,
1603,SO_RS22980,93.28105273,-0.147777368,0.097089596,-1.522072135,0.127991007,0.324329052,LB_1_logFC,NC_004347.2,RefSeq,gene,1703412,1703579,.,-,.,SO_RS22980,Gene,protein_coding,SO_RS22980,SO_1621,,,
1604,SO_RS21290,752.8957486,0.078463006,0.051568709,1.521523579,0.128128499,0.324475039,LB_1_logFC,NC_004347.2,RefSeq,gene,4778239,4779096,.,-,.,rpoH,Gene,protein_coding,SO_RS21290,SO_4583,,,
1605,SO_RS08755,58.06427454,0.142828342,0.093938018,1.520453002,0.128397162,0.324548396,LB_1_logFC,NC_004347.2,RefSeq,gene,1989482,1990429,.,-,.,SO_RS08755,Gene,protein_coding,SO_RS08755,SO_1893,,,
1606,SO_RS12510,71.60561815,-0.140570444,0.092438406,-1.520693078,0.128336877,0.324548396,LB_1_logFC,NC_004347.2,RefSeq,gene,2828598,2829191,.,-,.,SO_RS12510,Gene,protein_coding,SO_RS12510,SO_2710,,,
1607,SO_RS22405,322.933439,-0.088754063,0.058369843,-1.52054654,0.128373671,0.324548396,LB_1_logFC,NC_004349.1,RefSeq,gene,49745,50431,.,+,.,SO_RS22405,Gene,protein_coding,SO_RS22405,SO_A0061,,,
1608,SO_RS09505,13.234657,0.402377914,0.264853165,1.519249034,0.128699823,0.32511112,LB_1_logFC,NC_004347.2,RefSeq,gene,2164817,2165590,.,-,.,hisF,Gene,protein_coding,SO_RS09505,SO_2068,,,
1609,SO_RS02750,100.4375418,-0.144963915,0.095523003,-1.517581212,0.129120006,0.325969835,LB_1_logFC,NC_004347.2,RefSeq,gene,605525,607333,.,-,.,SO_RS02750,Gene,protein_coding,SO_RS02750,SO_0579,,,
1610,SO_RS00110,325.1448436,-0.065271516,0.043021451,-1.517185366,0.12921989,0.326019374,LB_1_logFC,NC_004347.2,RefSeq,gene,27069,28388,.,+,.,pepQ,Gene,protein_coding,SO_RS00110,SO_0022,,,
1611,SO_RS07935,108.5967986,0.136924947,0.090268609,1.516861153,0.129301743,0.32602339,LB_1_logFC,NC_004347.2,RefSeq,gene,1812391,1813209,.,+,.,pstB,Gene,protein_coding,SO_RS07935,SO_1725,,,
1612,SO_RS16890,96.63262139,0.138756214,0.091533068,1.515913502,0.129541226,0.326424603,LB_1_logFC,NC_004347.2,RefSeq,gene,3777152,3779434,.,+,.,SO_RS16890,Gene,protein_coding,SO_RS16890,SO_3615,,,
1613,SO_RS09525,16.85120581,-0.376615103,0.248854976,-1.513391894,0.130180143,0.327628092,LB_1_logFC,NC_004347.2,RefSeq,gene,2168398,2169480,.,-,.,SO_RS09525,Gene,protein_coding,SO_RS09525,SO_2072,,,
1614,SO_RS11080,458.8668407,-0.137423089,0.090793127,-1.513584711,0.130131201,0.327628092,LB_1_logFC,NC_004347.2,RefSeq,gene,2523230,2524360,.,+,.,nrdB,Gene,protein_coding,SO_RS11080,SO_2416,,,
1615,SO_RS06640,427.0302124,0.24042935,0.158989494,1.512234201,0.130474293,0.328139863,LB_1_logFC,NC_004347.2,RefSeq,gene,1491191,1493701,.,+,.,SO_RS06640,Gene,protein_coding,SO_RS06640,SO_1429,,,
1616,SO_RS22155,781.4902222,-0.086389272,0.057137424,-1.511956,0.130545056,0.328139863,LB_1_logFC,NC_004349.1,RefSeq,gene,3938,5629,.,-,.,SO_RS22155,Gene,protein_coding,SO_RS22155,SO_A0004,,,
1617,SO_RS09575,84.17480506,0.145903184,0.096524881,1.511560355,0.130645744,0.328189864,LB_1_logFC,NC_004347.2,RefSeq,gene,2178875,2180392,.,-,.,SO_RS09575,Gene,protein_coding,SO_RS09575,SO_2083,,,
1618,SO_RS20180,55.92436722,-0.162217614,0.107349395,-1.511118098,0.130758364,0.328269763,LB_1_logFC,NC_004347.2,RefSeq,gene,4535665,4537302,.,-,.,ilvA,Gene,protein_coding,SO_RS20180,SO_4344,,,
1619,SO_RS21475,61.43338681,-0.198101097,0.131251848,-1.509320444,0.131216913,0.32921748,LB_1_logFC,NC_004347.2,RefSeq,gene,4817827,4819068,.,-,.,SO_RS21475,Gene,protein_coding,SO_RS21475,SO_4622,,,
1620,SO_RS13570,38.16673758,0.174012777,0.115373759,1.508252641,0.131489879,0.329698697,LB_1_logFC,NC_004347.2,RefSeq,gene,3059556,3060317,.,-,.,SO_RS13570,Gene,protein_coding,SO_RS13570,SO_2927,,,
1621,SO_RS06550,135.3982122,-0.180692133,0.119905902,-1.506949459,0.131823613,0.330331594,LB_1_logFC,NC_004347.2,RefSeq,gene,1466546,1467289,.,-,.,SO_RS06550,Gene,protein_coding,SO_RS06550,SO_1410,,,
1622,SO_RS21255,58.65009028,0.173254714,0.115039066,1.506051122,0.132054051,0.330705027,LB_1_logFC,NC_004347.2,RefSeq,gene,4769569,4770693,.,+,.,menC,Gene,protein_coding,SO_RS21255,SO_4575,,,
1623,SO_RS04005,215.8968077,-0.111935587,0.074391064,-1.504691308,0.132403459,0.331375755,LB_1_logFC,NC_004347.2,RefSeq,gene,875323,875694,.,-,.,SO_RS04005,Gene,protein_coding,SO_RS04005,SO_0854,,,
1624,SO_RS07510,308.9231478,0.090604988,0.060303908,1.502472901,0.132975021,0.332601316,LB_1_logFC,NC_004347.2,RefSeq,gene,1707642,1710227,.,-,.,glnD,Gene,protein_coding,SO_RS07510,SO_1626,,,
1625,SO_RS06170,220.5960856,-0.125977671,0.083876078,-1.50194994,0.133110038,0.332734137,LB_1_logFC,NC_004347.2,RefSeq,gene,1388575,1389099,.,+,.,rppH,Gene,protein_coding,SO_RS06170,SO_1331,,,
1626,SO_RS20355,27.33267989,0.234243825,0.156167231,1.499955038,0.13362605,0.333818582,LB_1_logFC,NC_004347.2,RefSeq,gene,4577309,4578034,.,+,.,fabG,Gene,protein_coding,SO_RS20355,SO_4382,,,
1627,SO_RS12410,14.97261779,0.297077303,0.198294759,1.498160136,0.13409165,0.334775834,LB_1_logFC,NC_004347.2,RefSeq,gene,2809464,2810123,.,+,.,Mu2_39,Gene,protein_coding,SO_RS12410,SO_2688,,,
1628,SO_RS12045,67.9129822,0.147058915,0.098206555,1.497444996,0.134277508,0.335033929,LB_1_logFC,NC_004347.2,RefSeq,gene,2750358,2751368,.,-,.,mltG,Gene,protein_coding,SO_RS12045,SO_2614,,,
1629,SO_RS07930,59.07932672,0.187616448,0.125343155,1.49682245,0.134439463,0.335232105,LB_1_logFC,NC_004347.2,RefSeq,gene,1810699,1812357,.,+,.,pstA,Gene,protein_coding,SO_RS07930,SO_1724,,,
1630,SO_RS14230,121.8918637,0.137920197,0.092215889,1.495622923,0.134751946,0.335805157,LB_1_logFC,NC_004347.2,RefSeq,gene,3183349,3184644,.,-,.,folC,Gene,protein_coding,SO_RS14230,SO_3067,,,
1631,SO_RS10845,1196.461587,0.137778168,0.092200493,1.49433222,0.135088808,0.33643822,LB_1_logFC,NC_004347.2,RefSeq,gene,2469425,2470051,.,-,.,ccoO,Gene,protein_coding,SO_RS10845,SO_2363,,,
1632,SO_RS19395,57.23870928,-0.157818331,0.105680504,-1.493353318,0.135344726,0.336869042,LB_1_logFC,NC_004347.2,RefSeq,gene,4358321,4358782,.,+,.,SO_RS19395,Gene,protein_coding,SO_RS19395,SO_4189,,,
1633,SO_RS06385,46.59374954,-0.156180265,0.104668433,-1.49214296,0.135661672,0.33745114,LB_1_logFC,NC_004347.2,RefSeq,gene,1430530,1431024,.,-,.,SO_RS06385,Gene,protein_coding,SO_RS06385,SO_1374,,,
1634,SO_RS00205,18.99800178,0.239532074,0.160619524,1.491301105,0.135882459,0.337793481,LB_1_logFC,NC_004347.2,RefSeq,gene,44606,44881,.,+,.,SO_RS00205,Gene,protein_coding,SO_RS00205,SO_0041,,,
1635,SO_RS12835,74.15365317,-0.161018839,0.10805983,-1.490089698,0.136200653,0.338170569,LB_1_logFC,NC_004347.2,RefSeq,gene,2895192,2895671,.,-,.,SO_RS12835,Gene,protein_coding,SO_RS12835,SO_2772,,,
1636,SO_RS20140,39.05162656,0.203863991,0.136795768,1.490279952,0.136150642,0.338170569,LB_1_logFC,NC_004347.2,RefSeq,gene,4526035,4527516,.,+,.,creD,Gene,protein_coding,SO_RS20140,SO_4334,,,
1637,SO_RS08845,203.053065,-0.11301138,0.075888956,-1.489167666,0.136443223,0.338565896,LB_1_logFC,NC_004347.2,RefSeq,gene,2012451,2016353,.,+,.,SO_RS08845,Gene,protein_coding,SO_RS08845,SO_1915,,,
1638,SO_RS12130,39.77256141,-0.17341067,0.116524594,-1.488189434,0.136700943,0.338953233,LB_1_logFC,NC_004347.2,RefSeq,gene,2767948,2768424,.,+,.,SO_RS12130,Gene,protein_coding,SO_RS12130,SO_2631,,,
1639,SO_RS21900,224.4564485,-0.206631474,0.138870658,-1.487941921,0.136766211,0.338953233,LB_1_logFC,NC_004347.2,RefSeq,gene,4914682,4916076,.,-,.,SO_RS21900,Gene,protein_coding,SO_RS21900,SO_4712,,,
1640,SO_RS02775,22.08222908,0.238286951,0.160230962,1.48714673,0.136976062,0.339266319,LB_1_logFC,NC_004347.2,RefSeq,gene,610995,611930,.,-,.,SO_RS02775,Gene,protein_coding,SO_RS02775,SO_0585,,,
